ID,Congressional District,Call Date,Disposition,Q1
163835,8,10/2/2020,Left Message,
40539,11,9/28/2020,Left Message,
82766,15,9/29/2020,D,
51788,13,9/28/2020,Left Message,
51255,13,9/28/2020,Left Message,
128606,8,10/1/2020,Left Message,
71038,11,9/29/2020,Left Message,
57063,15,9/28/2020,Left Message,
136631,12,10/1/2020,C,4
161619,7,10/2/2020,Left Message,
28689,8,9/28/2020,C,1
100600,12,9/30/2020,Left Message,
76529,12,9/29/2020,C,4
123758,2,10/1/2020,Left Message,
13060,1,9/29/2020,Wrong Number,
149551,6,10/2/2020,Left Message,
77034,12,9/29/2020,FX,
131160,9,10/1/2020,D,
86957,8,9/30/2020,Left Message,
142233,3,10/2/2020,Left Message,
14228,1,9/29/2020,Left Message Recording,
80002,13,9/29/2020,Left Message,
51785,13,9/28/2020,Left Message,
129837,8,10/1/2020,Left Message,
77933,12,9/29/2020,Left Message,
131721,10,10/1/2020,D,
67651,10,9/29/2020,D,
125679,2,10/1/2020,Left Message,
123338,2,10/1/2020,Left Message,
59866,8,9/29/2020,C,3 - Undecided
10503,1,9/29/2020,Wrong Number,
156417,6,10/2/2020,Left Message,
12364,1,9/29/2020,Wrong Number,
49785,13,9/28/2020,C,1
27045,1,10/2/2020,Wrong Number,
68969,11,9/29/2020,Left Message,
110509,15,9/30/2020,Left Message,
78981,13,9/29/2020,D,
131453,9,10/1/2020,D,
105812,14,9/30/2020,Left Message,
48015,12,9/28/2020,Left Message,
130131,8,10/1/2020,D,
79444,13,9/29/2020,Left Message,
150638,6,10/2/2020,Left Message,
51353,13,9/28/2020,D,
94033,11,9/30/2020,Left Message,
68340,10,9/29/2020,Left Message,
1494,1,9/28/2020,Left Message Recording,
154086,6,10/2/2020,Left Message,
63045,9,9/29/2020,Left Message,
100938,12,9/30/2020,D,
11547,1,9/29/2020,Wrong Number,
54245,14,9/28/2020,Left Message,
97148,12,9/30/2020,C,3 - Undecided
58463,8,9/29/2020,C,1
122970,2,10/1/2020,Left Message,
49257,13,9/28/2020,Left Message,
119904,2,10/1/2020,Left Message,
115891,2,10/1/2020,Left Message,
70004,11,9/29/2020,D,
5343,1,9/28/2020,Wrong Number,
134267,11,10/1/2020,C,2
11578,1,9/29/2020,Wrong Number,
1476,1,9/28/2020,Left Message Recording,
33845,9,9/28/2020,D,
148994,6,10/2/2020,Left Message,
40801,11,9/28/2020,C,1 - Yes
54897,15,9/28/2020,Left Message,
136978,12,10/1/2020,D,
31897,9,9/28/2020,C,Undecided
127107,2,10/1/2020,Left Message,
50444,13,9/28/2020,C,1
114435,1,10/1/2020,C,3 - Undecided
24964,1,10/01/2020,Wrong Number,
99703,12,9/30/2020,Left Message,
110373,15,9/30/2020,Left Message,
74030,12,9/29/2020,D,
130552,9,10/1/2020,D,
149593,6,10/2/2020,C,2
36711,10,9/28/2020,D,
12351,1,9/29/2020,Wrong Number,
5481,1,9/28/2020,Wrong Number,
105888,14,9/30/2020,Left Message,
44572,12,9/28/2020,D,
157200,7,10/2/2020,Left Message,
154628,6,10/2/2020,D,
148391,5,10/2/2020,D,
10099,1,9/29/2020,Wrong Number,
154655,6,10/2/2020,D,
11548,1,9/29/2020,Wrong Number,
24088,1,10/01/2020,Wrong Number,
96822,11,9/30/2020,C,2
95265,11,9/30/2020,Left Message,
30235,8,9/28/2020,C,3 - Undecided
52599,14,9/28/2020,Left Message,
96494,11,9/30/2020,D,
90373,10,9/30/2020,Left Message,
143717,3,10/2/2020,Left Message,
144639,3,10/2/2020,C,4
152062,6,10/2/2020,Left Message,
147477,4,10/2/2020,C,4
93400,11,9/30/2020,D,
38554,11,9/28/2020,Left Message,
119485,2,10/1/2020,Left Message,
600,1,9/28/2020,Wrong Number,
4117,1,9/28/2020,Wrong Number,
161449,7,10/2/2020,Left Message,
63031,9,9/29/2020,Left Message,
46178,12,9/28/2020,Left Message,
652,1,9/28/2020,Wrong Number,
13505,1,9/29/2020,Wrong Number,
45422,12,9/28/2020,Left Message,
111555,15,9/30/2020,Left Message,
37986,11,9/28/2020,Left Message,
116540,2,10/1/2020,Left Message,
123353,2,10/1/2020,Left Message,
146699,3,10/2/2020,Left Message,
86135,8,9/30/2020,Left Message,
71371,11,9/29/2020,C,1
164100,8,10/2/2020,Left Message,
67928,10,9/29/2020,Left Message,
59021,8,9/29/2020,Left Message,
63910,9,9/29/2020,C,3 - Undecided
99526,12,9/30/2020,Left Message,
20208,1,9/30/2020,Wrong Number,
160933,7,10/2/2020,Left Message,
26738,1,10/2/2020,Answered,1
42715,11,9/28/2020,Left Message,
112489,1,10/1/2020,C,4
143721,3,10/2/2020,Left Message,
14855,1,9/29/2020,Wrong Number,
79915,13,9/29/2020,Left Message,
67926,10,9/29/2020,Left Message,
156969,6,10/2/2020,Left Message,
50969,13,9/28/2020,Left Message,
50471,13,9/28/2020,C,4 - Refused
160006,7,10/2/2020,C,1
92876,11,9/30/2020,C,4 - Refused
59189,8,9/29/2020,Left Message,
25823,,10/01/2020,Wrong Number,
22336,1,10/01/2020,Wrong Number,
87230,8,9/30/2020,Left Message,
96870,11,9/30/2020,D,
20335,1,9/30/2020,Wrong Number,
30085,8,9/28/2020,C,4 - Refused
105099,13,9/30/2020,Left Message,
64732,9,9/29/2020,C,1 - Yes
134574,11,10/1/2020,D,
59358,8,9/29/2020,Left Message,
106844,14,9/30/2020,D,
143930,3,10/2/2020,Left Message,
17647,1,9/30/2020,Wrong Number,
132160,10,10/1/2020,Left Message,
53389,14,9/28/2020,D,
107587,14,9/30/2020,D,
64237,9,9/29/2020,Left Message,
161455,7,10/2/2020,Left Message,
94495,11,9/30/2020,D,
142811,3,10/2/2020,C,4 - Refused
132655,10,10/1/2020,Left Message,
29066,8,9/28/2020,Left Message,
99802,12,9/30/2020,Left Message,
58469,8,9/29/2020,D,
92871,11,9/30/2020,Left Message,
137797,13,10/1/2020,Left Message,
4161,1,9/28/2020,Left Message Recording,
104218,13,9/30/2020,Left Message,
58172,8,9/29/2020,Left Message,
80388,13,9/29/2020,Left Message,
127071,2,10/1/2020,Left Message,
3845,1,9/28/2020,Left Message Recording,
147329,4,10/2/2020,Left Message,
31988,9,9/28/2020,D,
89939,9,9/30/2020,Left Message,
84381,15,9/29/2020,Left Message,
21059,1,9/30/2020,Wrong Number,
114817,1,10/1/2020,C,2 - No
149169,6,10/2/2020,C,4
116870,2,10/1/2020,Left Message,
86888,8,9/30/2020,C,1
3474,1,9/28/2020,Wrong Number,
14688,1,9/29/2020,Wrong Number,
164747,8,10/2/2020,D,
137813,13,10/1/2020,D,
81265,14,9/29/2020,Left Message,
43510,12,9/28/2020,Left Message,
42898,11,9/28/2020,Left Message,
97613,12,9/30/2020,D,
156097,6,10/2/2020,Left Message,
160806,7,10/2/2020,Left Message,
113353,1,10/1/2020,C,3 - Undecided
76105,12,9/29/2020,Left Message,
136314,12,10/1/2020,Left Message,
63792,9,9/29/2020,Left Message,
116761,2,10/1/2020,Left Message,
95745,11,9/30/2020,C,4 - Refused
3395,1,9/28/2020,Wrong Number,
81858,14,9/29/2020,D,
34984,10,9/28/2020,Left Message,
87979,8,9/30/2020,D,
71593,11,9/29/2020,D,
28465,8,9/28/2020,Left Message,
105713,14,9/30/2020,Left Message,
45091,12,9/28/2020,C,2
41057,11,9/28/2020,Left Message,
142307,3,10/2/2020,Left Message,
39466,11,9/28/2020,Left Message,
146532,3,10/2/2020,Left Message,
118734,2,10/1/2020,Left Message,
22977,1,10/01/2020,Wrong Number,
40453,11,9/28/2020,C,4 - Refused
109228,15,9/30/2020,D,
67026,10,9/29/2020,Left Message,
141588,2,10/2/2020,Left Message,
105554,13,9/30/2020,DC,
34327,9,9/28/2020,D,
26986,1,10/2/2020,Wrong Number,
117157,2,10/1/2020,Left Message,
140577,2,10/2/2020,C,2
157185,7,10/2/2020,Left Message,
14119,1,9/29/2020,Left Message Recording,
45115,12,9/28/2020,Left Message,
90228,10,9/30/2020,Left Message,
122733,2,10/1/2020,Left Message,
80745,14,9/29/2020,Left Message,
12231,1,9/29/2020,Wrong Number,
110527,15,9/30/2020,Left Message,
56697,15,9/28/2020,D,
33056,9,9/28/2020,D,
157487,7,10/2/2020,C,4 - Refused
84135,15,9/29/2020,Left Message,
61898,8,9/29/2020,D,
129140,8,10/1/2020,Left Message,
129034,8,10/1/2020,Left Message,
55571,15,9/28/2020,Left Message,
29130,8,9/28/2020,Left Message,
56008,15,9/28/2020,Left Message,
11394,1,9/29/2020,Wrong Number,
108008,14,9/30/2020,D,
158420,7,10/2/2020,Left Message,
75539,12,9/29/2020,C,Refused
66002,10,9/29/2020,Left Message,
163253,8,10/2/2020,D,
149577,6,10/2/2020,C,4 - Refused
105797,14,9/30/2020,Left Message,
4290,1,9/28/2020,Wrong Number,
76697,12,9/29/2020,Left Message,
20715,1,9/30/2020,Wrong Number,
75666,12,9/29/2020,Left Message,
63228,9,9/29/2020,Left Message,
73738,11,9/29/2020,Left Message,
127847,2,10/1/2020,Left Message,
132987,11,10/1/2020,D,
523,1,9/28/2020,Wrong Number,
159894,7,10/2/2020,Left Message,
25778,1,10/01/2020,Left Message Recording,
37802,11,9/28/2020,C,Refused
161189,7,10/2/2020,Left Message,
69995,11,9/29/2020,Left Message,
42509,11,9/28/2020,Left Message,
57879,15,9/28/2020,C,1
5449,1,9/28/2020,Left Message Recording,
82668,14,9/29/2020,Left Message,
83594,15,9/29/2020,Left Message,
22738,1,10/01/2020,Wrong Number,
73480,11,9/29/2020,Left Message,
29927,8,9/28/2020,Left Message,
154646,6,10/2/2020,C,4
814,1,9/28/2020,Left Message Recording,
18070,1,9/30/2020,Wrong Number,
139199,15,10/1/2020,C,4 - Refused
75507,12,9/29/2020,D,
3212,1,9/28/2020,Wrong Number,
128911,8,10/1/2020,D,
84194,15,9/29/2020,D,
141310,2,10/2/2020,Left Message,
94799,11,9/30/2020,D,
145164,3,10/2/2020,Left Message,
48153,12,9/28/2020,D,
42625,11,9/28/2020,D,
76139,12,9/29/2020,C,4
111216,15,9/30/2020,Left Message,
30952,8,9/28/2020,D,
58910,8,9/29/2020,Left Message,
52981,14,9/28/2020,Left Message,
32365,9,9/28/2020,D,
125610,2,10/1/2020,Left Message,
18333,1,9/30/2020,Wrong Number,
130965,9,10/1/2020,Left Message,
72323,11,9/29/2020,D,
159032,7,10/2/2020,Left Message,
144530,3,10/2/2020,D,
95381,11,9/30/2020,D,
7634,1,9/28/2020,Wrong Number,
122330,2,10/1/2020,Left Message,
8439,1,9/28/2020,Left Message Recording,
89758,9,9/30/2020,Left Message,
137188,12,10/1/2020,D,
114766,1,10/1/2020,C,3
10477,1,9/29/2020,Wrong Number,
19969,1,9/30/2020,Wrong Number,
93836,11,9/30/2020,D,
91081,10,9/30/2020,C,1 - Yes
100131,12,9/30/2020,Left Message,
3698,1,9/28/2020,Wrong Number,
144774,3,10/2/2020,Left Message,
56724,15,9/28/2020,D,
31889,9,9/28/2020,D,
16794,1,9/30/2020,Wrong Number,
19506,1,9/30/2020,Left Message Recording,
39619,11,9/28/2020,Left Message,
138043,13,10/1/2020,D,
111649,15,9/30/2020,C,4
138730,14,10/1/2020,D,
118328,2,10/1/2020,Left Message,
94279,11,9/30/2020,D,
48526,12,9/28/2020,D,
59126,8,9/29/2020,C,4 - Refused
85310,15,9/29/2020,D,
99062,12,9/30/2020,C,1
38967,11,9/28/2020,Left Message,
8235,1,9/28/2020,Left Message Recording,
103861,13,9/30/2020,D,
51295,13,9/28/2020,Left Message,
83815,15,9/29/2020,Left Message,
143120,3,10/2/2020,Left Message,
1970,1,9/28/2020,Wrong Number,
142889,3,10/2/2020,Left Message,
135413,11,10/1/2020,C,1
70544,11,9/29/2020,Left Message,
158762,7,10/2/2020,D,
113664,1,10/1/2020,C,4 - Refused
158365,7,10/2/2020,Left Message,
81999,14,9/29/2020,D,
72689,11,9/29/2020,Left Message,
116317,2,10/1/2020,Left Message,
71674,11,9/29/2020,D,
13484,1,9/29/2020,Wrong Number,
55740,15,9/28/2020,Left Message,
121080,2,10/1/2020,Left Message,
147991,5,10/2/2020,D,
142582,3,10/2/2020,Left Message,
49874,13,9/28/2020,Left Message,
69846,11,9/29/2020,D,
160735,7,10/2/2020,Left Message,
73908,12,9/29/2020,D,
88987,9,9/30/2020,D,
147409,4,10/2/2020,Left Message,
9045,1,9/28/2020,Left Message Recording,
90633,10,9/30/2020,C,Refused
150294,6,10/2/2020,Left Message,
12652,1,9/29/2020,Wrong Number,
38023,11,9/28/2020,C,4
130119,8,10/1/2020,D,
4744,1,9/28/2020,Left Message Recording,
139700,15,10/1/2020,D,
1444,1,9/28/2020,Answered,1 - Yes
62952,9,9/29/2020,Left Message,
130043,8,10/1/2020,Left Message,
56500,15,9/28/2020,Left Message,
84734,15,9/29/2020,Left Message,
28913,8,9/28/2020,C,4
13378,1,9/29/2020,Wrong Number,
20463,1,9/30/2020,Wrong Number,
57782,15,9/28/2020,D,
65931,10,9/29/2020,C,1
20137,1,9/30/2020,Wrong Number,
37234,10,9/28/2020,Left Message,
85831,8,9/30/2020,Left Message,
162092,7,10/2/2020,Left Message,
103125,13,9/30/2020,Left Message,
81179,14,9/29/2020,C,Refused
78381,13,9/29/2020,Left Message,
1340,1,9/28/2020,Wrong Number,
130381,8,10/1/2020,Left Message,
96614,11,9/30/2020,Left Message,
139661,15,10/1/2020,D,
49993,13,9/28/2020,Left Message,
1419,1,9/28/2020,Wrong Number,
62242,8,9/29/2020,FX,
61868,8,9/29/2020,C,2
58986,8,9/29/2020,Left Message,
119681,2,10/1/2020,Left Message,
9351,1,9/28/2020,Left Message Recording,
28618,8,9/28/2020,C,4
129188,8,10/1/2020,Left Message,
79411,13,9/29/2020,D,
75710,12,9/29/2020,Left Message,
147714,4,10/2/2020,Left Message,
138496,14,10/1/2020,D,
20403,1,9/30/2020,Wrong Number,
160301,7,10/2/2020,Left Message,
27233,1,10/2/2020,Wrong Number,
83932,15,9/29/2020,Left Message,
161932,7,10/2/2020,Left Message,
73810,11,9/29/2020,Left Message,
23715,1,10/01/2020,Wrong Number,
7931,1,9/28/2020,Left Message Recording,
142756,3,10/2/2020,Left Message,
127770,2,10/1/2020,Left Message,
125278,2,10/1/2020,Left Message,
114403,1,10/1/2020,C,1
127972,2,10/1/2020,Left Message,
146637,3,10/2/2020,Left Message,
52352,14,9/28/2020,D,
85182,15,9/29/2020,Left Message,
155686,6,10/2/2020,Left Message,
66071,10,9/29/2020,Left Message,
170,1,9/28/2020,Wrong Number,
145194,3,10/2/2020,Left Message,
16621,1,9/30/2020,Wrong Number,
73086,11,9/29/2020,Left Message,
155663,6,10/2/2020,C,4
49525,13,9/28/2020,Left Message,
99658,12,9/30/2020,Left Message,
74526,12,9/29/2020,D,
37722,11,9/28/2020,Left Message,
76571,12,9/29/2020,Left Message,
28391,8,9/28/2020,Left Message,
148522,6,10/2/2020,Left Message,
123216,2,10/1/2020,Left Message,
43586,12,9/28/2020,Left Message,
97173,12,9/30/2020,Left Message,
34382,9,9/28/2020,C,4
8351,1,9/28/2020,Left Message Recording,
8877,1,9/28/2020,Left Message Recording,
61520,8,9/29/2020,Left Message,
41535,11,9/28/2020,Left Message,
22182,1,10/01/2020,Wrong Number,
152165,6,10/2/2020,C,3 - Undecided
88641,9,9/30/2020,Left Message,
39388,11,9/28/2020,C,3 - Undecided
10295,1,9/29/2020,Wrong Number,
84287,15,9/29/2020,Left Message,
73232,11,9/29/2020,Left Message,
102901,13,9/30/2020,D,
112341,1,10/1/2020,C,4
124962,2,10/1/2020,Left Message,
536,1,9/28/2020,Wrong Number,
65429,9,9/29/2020,C,3
117004,2,10/1/2020,Left Message,
132054,10,10/1/2020,Left Message,
57605,15,9/28/2020,Left Message,
68240,10,9/29/2020,Left Message,
23272,1,10/01/2020,Wrong Number,
123377,2,10/1/2020,Left Message,
66168,10,9/29/2020,Left Message,
49973,13,9/28/2020,C,2
112566,1,10/1/2020,C,2
140348,2,10/2/2020,Left Message,
89755,9,9/30/2020,Left Message,
89183,9,9/30/2020,D,
75827,12,9/29/2020,Left Message,
103554,13,9/30/2020,Left Message,
70737,11,9/29/2020,D,
3017,1,9/28/2020,Left Message Recording,
131773,10,10/1/2020,D,
72619,11,9/29/2020,D,
59319,8,9/29/2020,C,2 - No
156548,6,10/2/2020,Left Message,
105702,14,9/30/2020,Left Message,
107088,14,9/30/2020,Left Message,
82074,14,9/29/2020,Left Message,
52666,14,9/28/2020,Left Message,
94273,11,9/30/2020,C,4
70814,11,9/29/2020,Left Message,
32993,9,9/28/2020,Left Message,
161589,7,10/2/2020,D,
141958,2,10/2/2020,C,1
99542,12,9/30/2020,Left Message,
147925,4,10/2/2020,Left Message,
125185,2,10/1/2020,Left Message,
135547,11,10/1/2020,Left Message,
28784,8,9/28/2020,DC,
51245,13,9/28/2020,Left Message,
126498,2,10/1/2020,Left Message,
44259,12,9/28/2020,Left Message,
47502,12,9/28/2020,D,
10525,1,9/29/2020,Wrong Number,
31855,9,9/28/2020,Left Message,
6334,1,9/28/2020,Wrong Number,
60192,8,9/29/2020,Left Message,
123128,2,10/1/2020,Left Message,
91137,10,9/30/2020,Left Message,
12448,1,9/29/2020,Wrong Number,
121928,2,10/1/2020,Left Message,
159564,7,10/2/2020,Left Message,
19379,1,9/30/2020,Left Message Recording,
76777,12,9/29/2020,D,
89070,9,9/30/2020,Left Message,
116496,2,10/1/2020,Left Message,
140895,2,10/2/2020,D,
14770,1,9/29/2020,Wrong Number,
37243,11,9/28/2020,C,2 - No
157299,7,10/2/2020,Left Message,
159885,7,10/2/2020,Left Message,
1797,1,9/28/2020,Wrong Number,
19474,1,9/30/2020,Left Message Recording,
25222,1,10/01/2020,Left Message Recording,
20940,1,9/30/2020,Wrong Number,
20195,1,9/30/2020,Wrong Number,
35271,10,9/28/2020,Left Message,
139999,15,10/1/2020,D,
109813,15,9/30/2020,Left Message,
161495,7,10/2/2020,Left Message,
130538,9,10/1/2020,D,
81598,14,9/29/2020,Left Message,
36350,10,9/28/2020,Left Message,
35013,10,9/28/2020,Left Message,
3793,1,9/28/2020,Wrong Number,
83384,15,9/29/2020,Left Message,
57963,8,9/29/2020,Left Message,
55885,15,9/28/2020,C,4 - Refused
124085,2,10/1/2020,Left Message,
37988,11,9/28/2020,IR,
38223,11,9/28/2020,D,
28395,8,9/28/2020,C,1
127626,2,10/1/2020,Left Message,
43280,12,9/28/2020,Left Message,
58404,8,9/29/2020,Left Message,
42921,11,9/28/2020,D,
164951,8,10/2/2020,Left Message,
110525,15,9/30/2020,D,
156843,6,10/2/2020,Left Message,
47908,12,9/28/2020,Left Message,
154811,6,10/2/2020,D,
161321,7,10/2/2020,Left Message,
119104,2,10/1/2020,Left Message,
145398,3,10/2/2020,D,
3619,1,9/28/2020,Left Message Recording,
89660,9,9/30/2020,C,1
55976,15,9/28/2020,Left Message,
16335,1,9/30/2020,Wrong Number,
29829,8,9/28/2020,D,
145375,3,10/2/2020,Left Message,
142268,3,10/2/2020,Left Message,
6719,1,9/28/2020,Wrong Number,
158696,7,10/2/2020,Left Message,
102929,13,9/30/2020,Left Message,
102092,12,9/30/2020,Left Message,
144848,3,10/2/2020,C,3
103205,13,9/30/2020,Left Message,
92410,11,9/30/2020,Left Message,
65704,9,9/29/2020,C,4
80372,13,9/29/2020,C,4 - Refused
92634,11,9/30/2020,Left Message,
127772,2,10/1/2020,Left Message,
60079,8,9/29/2020,Left Message,
157773,7,10/2/2020,C,4
155526,6,10/2/2020,Left Message,
89709,9,9/30/2020,Left Message,
126628,2,10/1/2020,Left Message,
110803,15,9/30/2020,Left Message,
158214,7,10/2/2020,Left Message,
112674,1,10/1/2020,C,4
129889,8,10/1/2020,Left Message,
39591,11,9/28/2020,C,1 - Yes
11462,1,9/29/2020,Wrong Number,
46445,12,9/28/2020,Left Message,
58944,8,9/29/2020,D,
131644,9,10/1/2020,D,
28872,8,9/28/2020,Left Message,
35679,10,9/28/2020,C,4 - Refused
7332,1,9/28/2020,Left Message Recording,
133760,11,10/1/2020,Left Message,
39563,11,9/28/2020,Left Message,
127108,2,10/1/2020,Left Message,
148445,5,10/2/2020,Left Message,
155398,6,10/2/2020,D,
97630,12,9/30/2020,Left Message,
80869,14,9/29/2020,Left Message,
72620,11,9/29/2020,D,
103217,13,9/30/2020,Left Message,
16444,1,9/30/2020,Wrong Number,
95383,11,9/30/2020,Left Message,
154346,6,10/2/2020,Left Message,
112021,1,10/1/2020,C,1
20082,1,9/30/2020,Wrong Number,
156228,6,10/2/2020,Left Message,
60732,8,9/29/2020,Left Message,
75706,12,9/29/2020,Left Message,
16031,1,9/30/2020,Wrong Number,
139873,15,10/1/2020,D,
42466,11,9/28/2020,D,
94506,11,9/30/2020,C,4
48898,13,9/28/2020,C,4 - Refused
113033,1,10/1/2020,C,4 - Refused
152366,6,10/2/2020,Left Message,
78077,12,9/29/2020,Left Message,
163023,8,10/2/2020,Left Message,
19694,1,9/30/2020,Left Message Recording,
146635,3,10/2/2020,Left Message,
15387,1,9/29/2020,Wrong Number,
127347,2,10/1/2020,Left Message,
96884,12,9/30/2020,C,1 - Yes
86581,8,9/30/2020,Left Message,
155728,6,10/2/2020,Left Message,
76919,12,9/29/2020,Left Message,
131408,9,10/1/2020,Left Message,
54069,14,9/28/2020,Left Message,
49736,13,9/28/2020,Left Message,
119843,2,10/1/2020,Left Message,
164981,8,10/2/2020,Left Message,
62230,8,9/29/2020,C,4 - Refused
156676,6,10/2/2020,D,
100505,12,9/30/2020,Left Message,
61716,8,9/29/2020,C,1
95076,11,9/30/2020,Left Message,
37447,11,9/28/2020,Left Message,
112869,1,10/1/2020,C,1
145741,3,10/2/2020,C,Refused
95695,11,9/30/2020,Left Message,
36786,10,9/28/2020,D,
122148,2,10/1/2020,Left Message,
46511,12,9/28/2020,D,
135064,11,10/1/2020,Left Message,
112023,1,10/1/2020,C,4
96217,11,9/30/2020,Left Message,
51429,13,9/28/2020,D,
86859,8,9/30/2020,Left Message,
139284,15,10/1/2020,D,
79688,13,9/29/2020,IR,
83741,15,9/29/2020,Left Message,
70697,11,9/29/2020,Left Message,
131837,10,10/1/2020,D,
48660,13,9/28/2020,D,
95129,11,9/30/2020,Left Message,
52187,14,9/28/2020,Left Message,
18846,1,9/30/2020,Wrong Number,
92060,11,9/30/2020,D,
63396,9,9/29/2020,Left Message,
14518,1,9/29/2020,Left Message Recording,
5187,1,9/28/2020,Left Message Recording,
150025,6,10/2/2020,C,Refused
1988,1,9/28/2020,Wrong Number,
1363,1,9/28/2020,Left Message Recording,
100462,12,9/30/2020,Left Message,
142230,3,10/2/2020,D,
109513,15,9/30/2020,Left Message,
106691,14,9/30/2020,Left Message,
8050,1,9/28/2020,Left Message Recording,
142645,3,10/2/2020,Left Message,
2822,1,9/28/2020,Left Message Recording,
45844,12,9/28/2020,D,
77270,12,9/29/2020,Left Message,
40499,11,9/28/2020,C,4 - Refused
122374,2,10/1/2020,Left Message,
160289,7,10/2/2020,Left Message,
164864,8,10/2/2020,Left Message,
45219,12,9/28/2020,Left Message,
78348,13,9/29/2020,Left Message,
46179,12,9/28/2020,D,
12762,1,9/29/2020,Wrong Number,
2157,1,9/28/2020,Wrong Number,
3065,1,9/28/2020,Wrong Number,
154966,6,10/2/2020,Left Message,
164442,8,10/2/2020,Left Message,
16513,1,9/30/2020,Wrong Number,
109810,15,9/30/2020,C,1
14962,1,9/29/2020,Wrong Number,
143886,3,10/2/2020,C,4 - Refused
111316,15,9/30/2020,Left Message,
145721,3,10/2/2020,Left Message,
47542,12,9/28/2020,D,
3695,1,9/28/2020,Left Message Recording,
95259,11,9/30/2020,D,
54724,15,9/28/2020,D,
6162,1,9/28/2020,Left Message Recording,
122743,2,10/1/2020,Left Message,
135631,11,10/1/2020,D,
30928,8,9/28/2020,D,
45845,12,9/28/2020,Left Message,
159736,7,10/2/2020,Left Message,
114252,1,10/1/2020,C,1
125544,2,10/1/2020,Left Message,
149430,6,10/2/2020,Left Message,
95280,11,9/30/2020,Left Message,
30063,8,9/28/2020,Left Message,
153227,6,10/2/2020,Left Message,
19867,1,9/30/2020,Wrong Number,
6901,1,9/28/2020,Left Message Recording,
54332,14,9/28/2020,Left Message,
5255,1,9/28/2020,Wrong Number,
37015,10,9/28/2020,C,1 - Yes
81720,14,9/29/2020,D,
126864,2,10/1/2020,Left Message,
13614,1,9/29/2020,Wrong Number,
66183,10,9/29/2020,Left Message,
74404,12,9/29/2020,D,
147813,4,10/2/2020,Left Message,
51031,13,9/28/2020,D,
100936,12,9/30/2020,C,1
72172,11,9/29/2020,Left Message,
142511,3,10/2/2020,Left Message,
116331,2,10/1/2020,Left Message,
66846,10,9/29/2020,D,
131918,10,10/1/2020,C,4 - Refused
23375,1,10/01/2020,Wrong Number,
82132,14,9/29/2020,Left Message,
116708,2,10/1/2020,Left Message,
9531,1,9/28/2020,Left Message Recording,
60978,8,9/29/2020,Left Message,
112043,1,10/1/2020,C,4 - Refused
71654,11,9/29/2020,Left Message,
39822,11,9/28/2020,C,4 - Refused
92633,11,9/30/2020,D,
54945,15,9/28/2020,Left Message,
27132,1,10/2/2020,Wrong Number,
156848,6,10/2/2020,Left Message,
4494,1,9/28/2020,Wrong Number,
78155,13,9/29/2020,Left Message,
148112,5,10/2/2020,Left Message,
103585,13,9/30/2020,Left Message,
104721,13,9/30/2020,Left Message,
61747,8,9/29/2020,Left Message,
100389,12,9/30/2020,D,
116547,2,10/1/2020,Left Message,
140075,15,10/1/2020,Left Message,
14382,1,9/29/2020,Left Message Recording,
5385,1,9/28/2020,Left Message Recording,
142338,3,10/2/2020,Left Message,
57732,15,9/28/2020,C,1
156495,6,10/2/2020,Left Message,
150791,6,10/2/2020,Left Message,
71577,11,9/29/2020,Left Message,
141212,2,10/2/2020,D,
135962,12,10/1/2020,D,
109893,15,9/30/2020,Left Message,
35634,10,9/28/2020,Left Message,
90507,10,9/30/2020,Left Message,
9137,1,9/28/2020,Left Message Recording,
163869,8,10/2/2020,Left Message,
78591,13,9/29/2020,D,
97313,12,9/30/2020,D,
36298,10,9/28/2020,Left Message,
82943,15,9/29/2020,Left Message,
18939,1,9/30/2020,Wrong Number,
74539,12,9/29/2020,C,Refused
123065,2,10/1/2020,Left Message,
21886,1,10/01/2020,Wrong Number,
146725,3,10/2/2020,Left Message,
59144,8,9/29/2020,C,2 - No
116940,2,10/1/2020,Left Message,
155271,6,10/2/2020,C,Yes
22370,1,10/01/2020,Wrong Number,
149426,6,10/2/2020,Left Message,
74742,12,9/29/2020,Left Message,
104236,13,9/30/2020,Left Message,
65177,9,9/29/2020,D,
138401,13,10/1/2020,D,
3949,1,9/28/2020,Left Message Recording,
8243,1,9/28/2020,Left Message Recording,
138864,14,10/1/2020,D,
107541,14,9/30/2020,D,
37325,11,9/28/2020,C,1
75760,12,9/29/2020,Left Message,
44718,12,9/28/2020,Left Message,
106895,14,9/30/2020,Left Message,
90413,10,9/30/2020,Left Message,
98627,12,9/30/2020,C,2
132155,10,10/1/2020,Left Message,
9780,1,9/28/2020,Left Message Recording,
70734,11,9/29/2020,Left Message,
160379,7,10/2/2020,Left Message,
124203,2,10/1/2020,Left Message,
69512,11,9/29/2020,Left Message,
958,1,9/28/2020,Left Message Recording,
20594,1,9/30/2020,Wrong Number,
117130,2,10/1/2020,Left Message,
37526,11,9/28/2020,Left Message,
159380,7,10/2/2020,Left Message,
27336,1,10/2/2020,Wrong Number,
58786,8,9/29/2020,C,1
76671,12,9/29/2020,Left Message,
27500,1,10/2/2020,Wrong Number,
22520,1,10/01/2020,Wrong Number,
127196,2,10/1/2020,Left Message,
73620,11,9/29/2020,Left Message,
132398,10,10/1/2020,D,
150881,6,10/2/2020,Left Message,
144096,3,10/2/2020,D,
