,ID,Congressional District,Call Date,Disposition,Q1
644,4625,1,09/28/2020,Wrong Number,None
645,88943,9,09/30/2020,Left Message,None
646,35532,10,09/28/2020,Left Message,None
647,10668,1,09/29/2020,Wrong Number,None
648,161732,7,10/02/2020,Left Message,None
649,27053,1,10/02/2020,Wrong Number,None
650,82002,14,09/29/2020,Left Message,None
651,3051,1,09/28/2020,Left Message,None
652,140504,2,10/02/2020,Left Message,None
653,103359,13,09/30/2020,Bad Number,None
654,131431,9,10/01/2020,Bad Number,None
655,157314,7,10/02/2020,Left Message,None
656,16774,1,09/30/2020,Wrong Number,None
657,108301,14,09/30/2020,Left Message,None
658,14175,1,09/29/2020,Left Message,None
659,55529,15,09/28/2020,Bad Number,None
660,144195,3,10/02/2020,Bad Number,None
661,19594,1,09/30/2020,Left Message,None
662,116554,2,10/01/2020,Left Message,None
663,127706,2,10/01/2020,Left Message,None
664,162548,7,10/02/2020,Left Message,None
665,146430,3,10/02/2020,Bad Number,None
666,32186,9,09/28/2020,Answered,Refused
667,131759,10,10/01/2020,Bad Number,None
668,16246,1,09/30/2020,Wrong Number,None
669,163289,8,10/02/2020,Left Message,None
670,12418,1,09/29/2020,Wrong Number,None
671,33556,9,09/28/2020,Answered,Yes
672,104227,13,09/30/2020,Bad Number,None
673,68541,10,09/29/2020,Bad Number,None
674,57431,15,09/28/2020,Left Message,None
675,43529,12,09/28/2020,Left Message,None
676,39821,11,09/28/2020,Left Message,None
677,61197,8,09/29/2020,Left Message,None
678,107260,14,09/30/2020,Bad Number,None
679,156581,6,10/02/2020,Left Message,None
680,52545,14,09/28/2020,Left Message,None
681,100323,12,09/30/2020,Left Message,None
682,16662,1,09/30/2020,Wrong Number,None
683,1351,1,09/28/2020,Left Message,None
684,37422,11,09/28/2020,Left Message,None
685,32402,9,09/28/2020,Bad Number,None
686,58311,8,09/29/2020,Answered,Yes
687,682,1,09/28/2020,Wrong Number,None
688,21093,1,09/30/2020,Wrong Number,None
689,23917,1,10/01/2020,Wrong Number,None
690,134578,11,10/01/2020,Bad Number,None
691,160373,7,10/02/2020,Left Message,None
692,93954,11,09/30/2020,Left Message,None
693,75764,12,09/29/2020,Bad Number,None
694,112716,1,10/01/2020,Answered,Refused
695,119091,2,10/01/2020,Left Message,None
696,134237,11,10/01/2020,Bad Number,None
697,31355,8,09/28/2020,Bad Number,None
698,163470,8,10/02/2020,Left Message,None
699,107266,14,09/30/2020,Left Message,None
700,128853,8,10/01/2020,Answered,Yes
701,117825,2,10/01/2020,Left Message,None
702,59585,8,09/29/2020,Left Message,None
703,55782,15,09/28/2020,Left Message,None
704,33009,9,09/28/2020,Answered,No
705,12150,1,09/29/2020,Wrong Number,None
706,89430,9,09/30/2020,Left Message,None
707,4675,1,09/28/2020,Left Message,None
708,20604,1,09/30/2020,Wrong Number,None
709,24575,1,10/01/2020,Wrong Number,None
710,14338,1,09/29/2020,Left Message,None
711,86493,8,09/30/2020,Answered,Yes
712,126986,2,10/01/2020,Left Message,None
713,6532,1,09/28/2020,Left Message,None
714,134200,11,10/01/2020,Left Message,None
715,155962,6,10/02/2020,Left Message,None
716,106821,14,09/30/2020,Left Message,None
717,70523,11,09/29/2020,Bad Number,None
718,145612,3,10/02/2020,Answered,Yes
719,161144,7,10/02/2020,Left Message,None
720,62993,9,09/29/2020,Left Message,None
721,85133,15,09/29/2020,Left Message,None
722,36972,10,09/28/2020,Left Message,None
723,161997,7,10/02/2020,Left Message,None
724,103099,13,09/30/2020,Left Message,None
725,94716,11,09/30/2020,Left Message,None
726,82651,14,09/29/2020,Left Message,None
727,1738,1,09/28/2020,Left Message,None
728,62360,8,09/29/2020,Left Message,None
729,37437,11,09/28/2020,Left Message,None
730,119400,2,10/01/2020,Left Message,None
731,101119,12,09/30/2020,Left Message,None
732,9824,1,09/28/2020,Left Message,None
733,146366,3,10/02/2020,Left Message,None
734,104886,13,09/30/2020,Left Message,None
735,83732,15,09/29/2020,Left Message,None
736,69677,11,09/29/2020,Left Message,None
737,61978,8,09/29/2020,Left Message,None
738,91318,10,09/30/2020,Left Message,None
739,96567,11,09/30/2020,Left Message,None
740,86424,8,09/30/2020,Answered,Yes
741,53136,14,09/28/2020,Left Message,None
742,83294,15,09/29/2020,Bad Number,None
743,146709,3,10/02/2020,Left Message,None
744,74041,12,09/29/2020,Bad Number,None
745,47856,12,09/28/2020,Answered,Refused
746,163956,8,10/02/2020,Left Message,None
747,54508,15,09/28/2020,Bad Number,None
748,143945,3,10/02/2020,Left Message,None
749,92342,11,09/30/2020,Left Message,None
750,77950,12,09/29/2020,Left Message,None
751,131120,9,10/01/2020,Left Message,None
752,96095,11,09/30/2020,Bad Number,None
753,6960,1,09/28/2020,Left Message,None
754,93213,11,09/30/2020,Left Message,None
755,158774,7,10/02/2020,Left Message,None
756,136571,12,10/01/2020,Bad Number,None
757,31116,8,09/28/2020,Left Message,None
758,20665,1,09/30/2020,Wrong Number,None
759,91477,10,09/30/2020,Left Message,None
760,101708,12,09/30/2020,Left Message,None
761,94821,11,09/30/2020,Left Message,None
762,118753,2,10/01/2020,Left Message,None
763,55020,15,09/28/2020,Bad Number,None
764,84911,15,09/29/2020,Answered,Refused
765,38895,11,09/28/2020,Left Message,None
766,99110,12,09/30/2020,Left Message,None
767,30164,8,09/28/2020,Left Message,None
768,146618,3,10/02/2020,Bad Number,None
769,58828,8,09/29/2020,Left Message,None
770,80862,14,09/29/2020,Left Message,None
771,149464,6,10/02/2020,Left Message,None
772,129593,8,10/01/2020,Left Message,None
773,96429,11,09/30/2020,Left Message,None
774,132202,10,10/01/2020,Left Message,None
775,7456,1,09/28/2020,Wrong Number,None
776,8868,1,09/28/2020,Left Message,None
777,104731,13,09/30/2020,Answered,No
778,117132,2,10/01/2020,Left Message,None
779,55708,15,09/28/2020,Bad Number,None
780,148556,6,10/02/2020,Bad Number,None
781,23472,1,10/01/2020,Wrong Number,None
782,157087,6,10/02/2020,Left Message,None
783,151357,6,10/02/2020,Bad Number,None
784,148675,6,10/02/2020,Left Message,None
785,151821,6,10/02/2020,Left Message,None
786,133911,11,10/01/2020,Bad Number,None
787,147552,4,10/02/2020,Left Message,None
788,108390,14,09/30/2020,Left Message,None
789,37757,11,09/28/2020,Bad Number,None
790,119416,2,10/01/2020,Left Message,None
791,121853,2,10/01/2020,Left Message,None
792,139008,14,10/01/2020,Bad Number,None
793,131740,10,10/01/2020,Answered,Refused
794,161937,7,10/02/2020,Left Message,None
795,87271,8,09/30/2020,Left Message,None
796,31182,8,09/28/2020,Left Message,None
797,95600,11,09/30/2020,Left Message,None
798,162098,7,10/02/2020,Left Message,None
799,158902,7,10/02/2020,Answered,No
800,75971,12,09/29/2020,Left Message,None
801,92525,11,09/30/2020,Bad Number,None
802,57149,15,09/28/2020,Left Message,None
803,21217,1,09/30/2020,Wrong Number,None
804,151021,6,10/02/2020,Left Message,None
805,17066,1,09/30/2020,Wrong Number,None
806,142992,3,10/02/2020,Left Message,None
807,58781,8,09/29/2020,Bad Number,None
808,126860,2,10/01/2020,Left Message,None
809,109116,15,09/30/2020,Answered,No
810,149906,6,10/02/2020,Bad Number,None
811,142667,3,10/02/2020,Answered,No
812,106010,14,09/30/2020,Left Message,None
813,11659,1,09/29/2020,Wrong Number,None
814,126201,2,10/01/2020,Left Message,None
815,137331,12,10/01/2020,Answered,Undecided
816,66327,10,09/29/2020,Left Message,None
817,25670,1,10/01/2020,Answered,Yes
818,26632,1,10/01/2020,Wrong Number,None
819,76582,12,09/29/2020,Bad Number,None
820,45589,12,09/28/2020,Answered,Yes
821,42576,11,09/28/2020,Answered,Refused
822,53912,14,09/28/2020,Bad Number,None
823,28457,8,09/28/2020,Bad Number,None
824,34524,9,09/28/2020,Answered,Refused
825,69583,11,09/29/2020,Left Message,None
826,54623,15,09/28/2020,Bad Number,None
827,155528,6,10/02/2020,Answered,Yes
828,84378,15,09/29/2020,Left Message,None
829,38182,11,09/28/2020,Bad Number,None
830,93961,11,09/30/2020,Left Message,None
831,96060,11,09/30/2020,Left Message,None
832,71276,11,09/29/2020,Bad Number,None
833,19534,1,09/30/2020,Left Message,None
834,83530,15,09/29/2020,Bad Number,None
835,54160,14,09/28/2020,Left Message,None
836,62437,8,09/29/2020,Left Message,None
837,121175,2,10/01/2020,Left Message,None
838,99410,12,09/30/2020,Bad Number,None
839,135036,11,10/01/2020,Bad Number,None
840,70286,11,09/29/2020,Left Message,None
841,16196,1,09/30/2020,Wrong Number,None
842,6953,1,09/28/2020,Left Message,None
843,74719,12,09/29/2020,Answered,No
844,67644,10,09/29/2020,Left Message,None
845,128300,2,10/01/2020,Left Message,None
846,24754,1,10/01/2020,Wrong Number,None
847,43677,12,09/28/2020,Left Message,None
848,98499,12,09/30/2020,Bad Number,None
849,37515,11,09/28/2020,Left Message,None
850,34082,9,09/28/2020,Left Message,None
851,103270,13,09/30/2020,Left Message,None
852,102875,13,09/30/2020,Answered,Yes
853,5525,1,09/28/2020,Wrong Number,None
854,16322,1,09/30/2020,Wrong Number,None
855,108498,15,09/30/2020,Answered,Refused
856,91708,10,09/30/2020,Left Message,None
857,15180,1,09/29/2020,Wrong Number,None
858,116963,2,10/01/2020,Left Message,None
859,141301,2,10/02/2020,Left Message,None
860,26846,1,10/02/2020,Answered,Yes
861,46147,12,09/28/2020,Left Message,None
862,84699,15,09/29/2020,Answered,Yes
863,81787,14,09/29/2020,Answered,Yes
864,44015,12,09/28/2020,Left Message,None
865,22352,1,10/01/2020,Wrong Number,None
866,60399,8,09/29/2020,Left Message,None
867,94615,11,09/30/2020,Left Message,None
868,105622,13,09/30/2020,Left Message,None
869,59955,8,09/29/2020,Answered,Refused
870,104554,13,09/30/2020,Left Message,None
871,164863,8,10/02/2020,Left Message,None
872,91577,10,09/30/2020,Answered,Undecided
873,39635,11,09/28/2020,Bad Number,None
874,95617,11,09/30/2020,Left Message,None
875,66946,10,09/29/2020,Left Message,None
876,2872,1,09/28/2020,Left Message,None
877,117334,2,10/01/2020,Left Message,None
878,101342,12,09/30/2020,Left Message,None
879,34533,9,09/28/2020,Bad Number,None
880,70660,11,09/29/2020,Left Message,None
881,50005,13,09/28/2020,Left Message,None
882,101872,12,09/30/2020,Bad Number,None
883,125554,2,10/01/2020,Left Message,None
884,162351,7,10/02/2020,Left Message,None
885,13438,1,09/29/2020,Wrong Number,None
886,155848,6,10/02/2020,Left Message,None
887,99438,12,09/30/2020,Left Message,None
888,34978,10,09/28/2020,Bad Number,None
889,148770,6,10/02/2020,Left Message,None
890,93302,11,09/30/2020,Left Message,None
891,6750,1,09/28/2020,Wrong Number,None
892,16074,1,09/30/2020,Wrong Number,None
893,42883,11,09/28/2020,Bad Number,None
894,162451,7,10/02/2020,Left Message,None
895,88197,9,09/30/2020,Left Message,None
896,52119,14,09/28/2020,Left Message,None
897,111618,15,09/30/2020,Left Message,None
898,121589,2,10/01/2020,Left Message,None
899,9788,1,09/28/2020,Left Message,None
900,125606,2,10/01/2020,Left Message,None
901,55539,15,09/28/2020,Left Message,None
902,52534,14,09/28/2020,Left Message,None
903,9642,1,09/28/2020,Left Message,None
904,9800,1,09/28/2020,Left Message,None
905,131507,9,10/01/2020,Bad Number,None
906,153225,6,10/02/2020,Left Message,None
907,31998,9,09/28/2020,Answered,Yes
908,38538,11,09/28/2020,Left Message,None
909,43725,12,09/28/2020,Bad Number,None
910,160335,7,10/02/2020,Left Message,None
911,125379,2,10/01/2020,Left Message,None
912,151916,6,10/02/2020,Left Message,None
913,10663,1,09/29/2020,Wrong Number,None
914,68808,11,09/29/2020,Answered,No
915,16294,1,09/30/2020,Wrong Number,None
916,95379,11,09/30/2020,Left Message,None
917,74126,12,09/29/2020,Answered,Refused
918,80121,13,09/29/2020,Answered,No
919,129377,8,10/01/2020,Left Message,None
920,127727,2,10/01/2020,Left Message,None
921,11210,1,09/29/2020,Wrong Number,None
922,27642,1,10/02/2020,Wrong Number,None
923,148947,6,10/02/2020,Bad Number,None
924,134229,11,10/01/2020,Bad Number,None
925,11346,1,09/29/2020,Wrong Number,None
926,107883,14,09/30/2020,Left Message,None
927,40102,11,09/28/2020,Answered,Refused
928,62823,9,09/29/2020,Left Message,None
929,47844,12,09/28/2020,Bad Number,None
930,67236,10,09/29/2020,Bad Number,None
931,154579,6,10/02/2020,Left Message,None
932,75910,12,09/29/2020,Answered,Refused
933,141359,2,10/02/2020,Left Message,None
934,43798,12,09/28/2020,Left Message,None
935,17123,1,09/30/2020,Wrong Number,None
936,26775,1,10/02/2020,Answered,No
937,49805,13,09/28/2020,Left Message,None
938,122486,2,10/01/2020,Left Message,None
939,56265,15,09/28/2020,Left Message,None
940,107093,14,09/30/2020,Answered,Undecided
941,155496,6,10/02/2020,Left Message,None
942,86785,8,09/30/2020,Answered,Yes
943,73287,11,09/29/2020,Answered,Undecided
944,135377,11,10/01/2020,Bad Number,None
945,5298,1,09/28/2020,Wrong Number,None
946,105453,13,09/30/2020,Left Message,None
947,35050,10,09/28/2020,Left Message,None
948,75388,12,09/29/2020,Left Message,None
949,132734,10,10/01/2020,Left Message,None
950,148779,6,10/02/2020,Answered,Refused
951,122028,2,10/01/2020,Left Message,None
952,71213,11,09/29/2020,Left Message,None
953,121550,2,10/01/2020,Left Message,None
954,80758,14,09/29/2020,Left Message,None
955,45424,12,09/28/2020,Left Message,None
956,95511,11,09/30/2020,Bad Number,None
957,117890,2,10/01/2020,Left Message,None
958,43598,12,09/28/2020,Left Message,None
959,133772,11,10/01/2020,Left Message,None
960,40200,11,09/28/2020,Left Message,None
961,81983,14,09/29/2020,Answered,None
962,79458,13,09/29/2020,Left Message,None
963,54352,14,09/28/2020,Bad Number,None
964,46313,12,09/28/2020,Bad Number,None
965,161361,7,10/02/2020,Left Message,None
966,52819,14,09/28/2020,Left Message,None
967,135917,12,10/01/2020,Bad Number,None
968,96707,11,09/30/2020,Answered,Refused
969,66331,10,09/29/2020,Left Message,None
970,115191,2,10/01/2020,Answered,Refused
971,8890,1,09/28/2020,Left Message,None
972,76981,12,09/29/2020,Left Message,None
973,139142,14,10/01/2020,Bad Number,None
974,78888,13,09/29/2020,Bad Number,None
975,52248,14,09/28/2020,Left Message,None
976,157051,6,10/02/2020,Left Message,None
977,89051,9,09/30/2020,Left Message,None
978,147413,4,10/02/2020,Left Message,None
979,131483,9,10/01/2020,Bad Number,None
980,96340,11,09/30/2020,Left Message,None
981,9447,1,09/28/2020,Left Message,None
982,139150,15,10/01/2020,Bad Number,None
983,81026,14,09/29/2020,Answered,Yes
984,12005,1,09/29/2020,Wrong Number,None
985,92304,11,09/30/2020,Left Message,None
986,81525,14,09/29/2020,Left Message,None
987,147266,4,10/02/2020,Answered,Yes
988,20732,1,09/30/2020,Wrong Number,None
989,37128,10,09/28/2020,Bad Number,None
990,119718,2,10/01/2020,Left Message,None
991,106175,14,09/30/2020,Left Message,None
992,100497,12,09/30/2020,Left Message,None
993,48118,12,09/28/2020,Left Message,None
994,12232,1,09/29/2020,Wrong Number,None
995,42505,11,09/28/2020,Left Message,None
996,164421,8,10/02/2020,Left Message,None
997,38216,11,09/28/2020,Answered,Refused
998,68266,10,09/29/2020,Left Message,None
999,39381,11,09/28/2020,Answered,Refused
1000,81098,14,09/29/2020,Answered,Refused
1001,67451,10,09/29/2020,Answered,Yes
1002,117741,2,10/01/2020,Left Message,None
1003,45006,12,09/28/2020,Answered,Refused
1004,110271,15,09/30/2020,Bad Number,None
1005,12204,1,09/29/2020,Wrong Number,None
1006,126437,2,10/01/2020,Left Message,None
1007,65894,9,09/29/2020,Bad Number,None
1008,109944,15,09/30/2020,Left Message,None
1009,65559,9,09/29/2020,Left Message,None
1010,14653,1,09/29/2020,Left Message,None
1011,102689,13,09/30/2020,Left Message,None
1012,19567,1,09/30/2020,Left Message,None
1013,102831,13,09/30/2020,Left Message,None
1014,128643,8,10/01/2020,Answered,Undecided
1015,86551,8,09/30/2020,Bad Number,None
1016,80222,13,09/29/2020,Left Message,None
1017,124271,2,10/01/2020,Left Message,None
1018,128686,8,10/01/2020,Left Message,None
1019,150582,6,10/02/2020,Left Message,None
1020,47205,12,09/28/2020,Answered,Refused
1021,54474,14,09/28/2020,Answered,Refused
1022,43690,12,09/28/2020,Bad Number,None
1023,76136,12,09/29/2020,Bad Number,None
1024,136004,12,10/01/2020,Bad Number,None
1025,161332,7,10/02/2020,Left Message,None
1026,149483,6,10/02/2020,Left Message,None
1027,27242,1,10/02/2020,Wrong Number,None
1028,89926,9,09/30/2020,Left Message,None
1029,94360,11,09/30/2020,Left Message,None
1030,14378,1,09/29/2020,Left Message,None
1031,66729,10,09/29/2020,Left Message,None
1032,90644,10,09/30/2020,Left Message,None
1033,41205,11,09/28/2020,Left Message,None
1034,21973,1,10/01/2020,Wrong Number,None
1035,37708,11,09/28/2020,Bad Number,None
1036,55123,15,09/28/2020,Bad Number,None
1037,32301,9,09/28/2020,Answered,Yes
1038,99907,12,09/30/2020,Bad Number,None
1039,98178,12,09/30/2020,Left Message,None
1040,78175,13,09/29/2020,Left Message,None
1041,105884,14,09/30/2020,Bad Number,None
1042,42212,11,09/28/2020,Left Message,None
1043,30625,8,09/28/2020,Left Message,None
1044,14335,1,09/29/2020,Left Message,None
1045,107315,14,09/30/2020,Left Message,None
1046,143264,3,10/02/2020,Bad Number,None
1047,75782,12,09/29/2020,Left Message,None
1048,119407,2,10/01/2020,Left Message,None
1049,134216,11,10/01/2020,Left Message,None
1050,109761,15,09/30/2020,Left Message,None
1051,19966,1,09/30/2020,Wrong Number,None
1052,53162,14,09/28/2020,Left Message,None
1053,45303,12,09/28/2020,Answered,Yes
1054,15423,1,09/29/2020,Wrong Number,None
1055,125662,2,10/01/2020,Left Message,None
1056,109848,15,09/30/2020,Answered,Refused
1057,16085,1,09/30/2020,Wrong Number,None
1058,142636,3,10/02/2020,Answered,Yes
1059,154917,6,10/02/2020,Left Message,None
1060,12213,1,09/29/2020,Wrong Number,None
1061,108999,15,09/30/2020,Left Message,None
1062,85144,15,09/29/2020,Left Message,None
1063,51425,13,09/28/2020,Left Message,None
1064,110363,15,09/30/2020,Bad Number,None
1065,120147,2,10/01/2020,Left Message,None
1066,147146,3,10/02/2020,Left Message,None
1067,65353,9,09/29/2020,Left Message,None
1068,3125,1,09/28/2020,Wrong Number,None
1069,164390,8,10/02/2020,Bad Number,None
1070,59980,8,09/29/2020,Bad Number,None
1071,81102,14,09/29/2020,Left Message,None
1072,113382,1,10/01/2020,Answered,Refused
1073,68192,10,09/29/2020,Left Message,None
1074,151756,6,10/02/2020,Left Message,None
1075,18717,1,09/30/2020,Wrong Number,None
1076,21887,1,10/01/2020,Wrong Number,None
1077,163923,8,10/02/2020,Left Message,None
1078,133755,11,10/01/2020,Left Message,None
1079,157934,7,10/02/2020,Left Message,None
1080,164361,8,10/02/2020,Left Message,None
1081,121790,2,10/01/2020,Left Message,None
1082,96919,12,09/30/2020,Left Message,None
1083,112791,1,10/01/2020,Answered,Refused
1084,156313,6,10/02/2020,Left Message,None
1085,134990,11,10/01/2020,Left Message,None
1086,30000,8,09/28/2020,Answered,No
1087,27616,1,10/02/2020,Wrong Number,None
1088,8246,1,09/28/2020,Left Message,None
1089,110101,15,09/30/2020,Bad Number,None
1090,23476,1,10/01/2020,Wrong Number,None
1091,77330,12,09/29/2020,Left Message,None
1092,55096,15,09/28/2020,Left Message,None
1093,88511,9,09/30/2020,Left Message,None
1094,100290,12,09/30/2020,Answered,Refused
1095,78714,13,09/29/2020,Left Message,None
1096,156946,6,10/02/2020,Left Message,None
