,ID,Congressional District,Call Date,Disposition,Q1
3951,4388,1,09/28/2020,Left Message,Undecided
3952,90879,10,09/30/2020,Answered,No
3953,21552,1,10/01/2020,Wrong Number,Undecided
3954,35742,10,09/28/2020,Bad Number,Undecided
3955,149186,6,10/02/2020,Left Message,Undecided
3956,106596,14,09/30/2020,Answered,Refused
3957,61294,8,09/29/2020,Left Message,Undecided
3958,72070,11,09/29/2020,Answered,Yes
3959,13061,1,09/29/2020,Wrong Number,Undecided
3960,76592,12,09/29/2020,Left Message,Undecided
3961,94434,11,09/30/2020,Left Message,Undecided
3962,81970,14,09/29/2020,Bad Number,Undecided
3963,154345,6,10/02/2020,Left Message,Undecided
3964,58812,8,09/29/2020,Answered,Refused
3965,75302,12,09/29/2020,Bad Number,Undecided
3966,117708,2,10/01/2020,Left Message,Undecided
3967,117794,2,10/01/2020,Left Message,Undecided
3968,149001,6,10/02/2020,Left Message,Undecided
3969,91470,10,09/30/2020,Left Message,Undecided
3970,163143,8,10/02/2020,Answered,Undecided
3971,2391,1,09/28/2020,Left Message,Undecided
3972,10236,1,09/29/2020,Wrong Number,Undecided
3973,124424,2,10/01/2020,Left Message,Undecided
3974,71097,11,09/29/2020,Left Message,Undecided
3975,155737,6,10/02/2020,Left Message,Undecided
3976,44571,12,09/28/2020,Left Message,Undecided
3977,90495,10,09/30/2020,Answered,Yes
3978,116240,2,10/01/2020,Left Message,Undecided
3979,73567,11,09/29/2020,Answered,Refused
3980,74110,12,09/29/2020,Left Message,Undecided
3981,105801,14,09/30/2020,Answered,Yes
3982,138610,14,10/01/2020,Bad Number,Undecided
3983,144815,3,10/02/2020,Left Message,Undecided
3984,142081,2,10/02/2020,Left Message,Undecided
3985,91096,10,09/30/2020,Answered,Refused
3986,21639,1,10/01/2020,Wrong Number,Undecided
3987,45618,12,09/28/2020,Answered,Refused
3988,42364,11,09/28/2020,Bad Number,Undecided
3989,9300,1,09/28/2020,Left Message,Undecided
3990,62672,9,09/29/2020,Left Message,Undecided
3991,41167,11,09/28/2020,Left Message,Undecided
3992,138609,14,10/01/2020,Bad Number,Undecided
3993,21873,1,10/01/2020,Wrong Number,Undecided
3994,155819,6,10/02/2020,Left Message,Undecided
3995,37656,11,09/28/2020,Bad Number,Undecided
3996,126193,2,10/01/2020,Left Message,Undecided
3997,101106,12,09/30/2020,Left Message,Undecided
3998,100898,12,09/30/2020,Left Message,Undecided
3999,122420,2,10/01/2020,Left Message,Undecided
4000,151628,6,10/02/2020,Left Message,Undecided
4001,58831,8,09/29/2020,Left Message,Undecided
4002,35469,10,09/28/2020,Left Message,Undecided
4003,19254,1,09/30/2020,Left Message,Undecided
4004,54104,14,09/28/2020,Left Message,Undecided
4005,82928,15,09/29/2020,Left Message,Undecided
4006,69061,11,09/29/2020,Left Message,Undecided
4007,152391,6,10/02/2020,Left Message,Undecided
4008,26350,1,10/01/2020,Wrong Number,Undecided
4009,153640,6,10/02/2020,Bad Number,Undecided
4010,152093,6,10/02/2020,Left Message,Undecided
4011,86313,8,09/30/2020,Left Message,Undecided
4012,32022,9,09/28/2020,Left Message,Undecided
4013,109538,15,09/30/2020,Left Message,Undecided
4014,159493,7,10/02/2020,Left Message,Undecided
4015,156638,6,10/02/2020,Left Message,Undecided
4016,123947,2,10/01/2020,Left Message,Undecided
4017,135065,11,10/01/2020,Left Message,Undecided
4018,149312,6,10/02/2020,Left Message,Undecided
4019,59146,8,09/29/2020,Left Message,Undecided
4020,20113,1,09/30/2020,Wrong Number,Undecided
4021,154821,6,10/02/2020,Left Message,Undecided
4022,22543,1,10/01/2020,Wrong Number,Undecided
4023,44106,12,09/28/2020,Left Message,Undecided
4024,74231,12,09/29/2020,Left Message,Undecided
4025,18747,1,09/30/2020,Wrong Number,Undecided
4026,38064,11,09/28/2020,Bad Number,Undecided
4027,72202,11,09/29/2020,Left Message,Undecided
4028,2219,1,09/28/2020,Wrong Number,Undecided
4029,159970,7,10/02/2020,Left Message,Undecided
4030,140963,2,10/02/2020,Bad Number,Undecided
4031,117423,2,10/01/2020,Left Message,Undecided
4032,31338,8,09/28/2020,Bad Number,Undecided
4033,102812,13,09/30/2020,Left Message,Undecided
4034,145026,3,10/02/2020,Left Message,Undecided
4035,110323,15,09/30/2020,Left Message,Undecided
4036,157579,7,10/02/2020,Left Message,Undecided
4037,44378,12,09/28/2020,Bad Number,Undecided
4038,75219,12,09/29/2020,Answered,Yes
4039,10734,1,09/29/2020,Wrong Number,Undecided
4040,156911,6,10/02/2020,Answered,Refused
4041,65517,9,09/29/2020,Left Message,Undecided
4042,5353,1,09/28/2020,Left Message,Undecided
4043,73902,12,09/29/2020,Bad Number,Undecided
4044,6083,1,09/28/2020,Wrong Number,Undecided
4045,82906,15,09/29/2020,Left Message,Undecided
4046,116502,2,10/01/2020,Left Message,Undecided
4047,99738,12,09/30/2020,Left Message,Undecided
4048,462,1,09/28/2020,Answered,Yes
4049,82818,15,09/29/2020,Answered,Refused
4050,150403,6,10/02/2020,Bad Number,Undecided
4051,65211,9,09/29/2020,Left Message,Undecided
4052,17552,1,09/30/2020,Wrong Number,Undecided
4053,106846,14,09/30/2020,Left Message,Undecided
4054,93173,11,09/30/2020,Left Message,Undecided
4055,151626,6,10/02/2020,Bad Number,Undecided
4056,61287,8,09/29/2020,Left Message,Undecided
4057,148846,6,10/02/2020,Answered,Yes
4058,76149,12,09/29/2020,Left Message,Undecided
4059,19595,1,09/30/2020,Left Message,Undecided
4060,114210,1,10/01/2020,Answered,No
4061,47987,12,09/28/2020,Bad Number,Undecided
4062,27891,8,09/28/2020,Answered,Refused
4063,49304,13,09/28/2020,Left Message,Undecided
4064,36598,10,09/28/2020,Left Message,Undecided
4065,78822,13,09/29/2020,Left Message,Undecided
4066,163166,8,10/02/2020,Left Message,Undecided
4067,163042,8,10/02/2020,Answered,Refused
4068,11870,1,09/29/2020,Wrong Number,Undecided
4069,148733,6,10/02/2020,Answered,Yes
4070,150529,6,10/02/2020,Left Message,Undecided
4071,68728,11,09/29/2020,Left Message,Undecided
4072,25803,1,10/01/2020,Left Message,Undecided
4073,16055,1,09/30/2020,Wrong Number,Undecided
4074,49752,13,09/28/2020,Bad Number,Undecided
4075,27797,1,10/02/2020,Wrong Number,Undecided
4076,144276,3,10/02/2020,Bad Number,Undecided
4077,108029,14,09/30/2020,Left Message,Undecided
4078,128281,2,10/01/2020,Left Message,Undecided
4079,24590,1,10/01/2020,Wrong Number,Undecided
4080,68676,11,09/29/2020,Left Message,Undecided
4081,98868,12,09/30/2020,Left Message,Undecided
4082,25589,1,10/01/2020,Left Message,Undecided
4083,130283,8,10/01/2020,Bad Number,Undecided
4084,67150,10,09/29/2020,Left Message,Undecided
4085,109456,15,09/30/2020,Left Message,Undecided
4086,75145,12,09/29/2020,Left Message,Undecided
4087,7062,1,09/28/2020,Wrong Number,Undecided
4088,5719,1,09/28/2020,Wrong Number,Undecided
4089,67207,10,09/29/2020,Left Message,Undecided
4090,102659,13,09/30/2020,Left Message,Undecided
4091,89707,9,09/30/2020,Answered,Undecided
4092,46270,12,09/28/2020,Bad Number,Undecided
4093,114984,2,10/01/2020,Answered,Refused
4094,113106,1,10/01/2020,Answered,Refused
4095,66683,10,09/29/2020,Answered,Refused
4096,137265,12,10/01/2020,Bad Number,Undecided
4097,46144,12,09/28/2020,Bad Number,Undecided
4098,70567,11,09/29/2020,Left Message,Undecided
4099,7707,1,09/28/2020,Left Message,Undecided
4100,46117,12,09/28/2020,Left Message,Undecided
4101,22140,1,10/01/2020,Wrong Number,Undecided
4102,40294,11,09/28/2020,Bad Number,Undecided
4103,54001,14,09/28/2020,Left Message,Undecided
4104,144857,3,10/02/2020,Answered,No
4105,133727,11,10/01/2020,Left Message,Undecided
4106,142442,3,10/02/2020,Left Message,Undecided
4107,132070,10,10/01/2020,Bad Number,Undecided
4108,25993,1,10/01/2020,Wrong Number,Undecided
4109,78055,12,09/29/2020,Left Message,Undecided
4110,104819,13,09/30/2020,Left Message,Undecided
4111,42564,11,09/28/2020,Answered,Refused
4112,15388,1,09/29/2020,Wrong Number,Undecided
4113,33589,9,09/28/2020,Left Message,Undecided
4114,137177,12,10/01/2020,Bad Number,Undecided
4115,137009,12,10/01/2020,Bad Number,Undecided
4116,138584,14,10/01/2020,Bad Number,Undecided
4117,45672,12,09/28/2020,Bad Number,Undecided
4118,42310,11,09/28/2020,Left Message,Undecided
4119,103467,13,09/30/2020,Answered,Yes
4120,150358,6,10/02/2020,Left Message,Undecided
4121,94987,11,09/30/2020,Left Message,Undecided
4122,123325,2,10/01/2020,Left Message,Undecided
4123,57111,15,09/28/2020,Left Message,Undecided
4124,46289,12,09/28/2020,Bad Number,Undecided
4125,107269,14,09/30/2020,Left Message,Undecided
4126,43353,12,09/28/2020,Bad Number,Undecided
4127,148289,5,10/02/2020,Answered,Yes
4128,19060,1,09/30/2020,Wrong Number,Undecided
4129,11885,1,09/29/2020,Wrong Number,Undecided
4130,8993,1,09/28/2020,Left Message,Undecided
4131,128199,2,10/01/2020,Left Message,Undecided
4132,113271,1,10/01/2020,Answered,Yes
4133,72690,11,09/29/2020,Left Message,Undecided
4134,146718,3,10/02/2020,Left Message,Undecided
4135,133135,11,10/01/2020,Left Message,Undecided
4136,32584,9,09/28/2020,Left Message,Undecided
4137,80019,13,09/29/2020,Left Message,Undecided
4138,46472,12,09/28/2020,Bad Number,Undecided
4139,51718,13,09/28/2020,Answered,Undecided
4140,49510,13,09/28/2020,Left Message,Undecided
4141,129564,8,10/01/2020,Left Message,Undecided
4142,21486,1,10/01/2020,Wrong Number,Undecided
4143,105518,13,09/30/2020,Left Message,Undecided
4144,39330,11,09/28/2020,Left Message,Undecided
4145,150107,6,10/02/2020,Left Message,Undecided
4146,53654,14,09/28/2020,Bad Number,Undecided
4147,63741,9,09/29/2020,Left Message,Undecided
4148,42250,11,09/28/2020,Bad Number,Undecided
4149,155443,6,10/02/2020,Left Message,Undecided
4150,5585,1,09/28/2020,Wrong Number,Undecided
4151,21943,1,10/01/2020,Wrong Number,Undecided
4152,132027,10,10/01/2020,Bad Number,Undecided
4153,43652,12,09/28/2020,Left Message,Undecided
4154,50651,13,09/28/2020,Left Message,Undecided
4155,56364,15,09/28/2020,Left Message,Undecided
4156,129096,8,10/01/2020,Bad Number,Undecided
4157,161474,7,10/02/2020,Answered,Yes
4158,101530,12,09/30/2020,Left Message,Undecided
4159,63217,9,09/29/2020,Left Message,Undecided
4160,83295,15,09/29/2020,Answered,Undecided
4161,10422,1,09/29/2020,Wrong Number,Undecided
4162,156420,6,10/02/2020,Left Message,Undecided
4163,56599,15,09/28/2020,Left Message,Undecided
4164,122090,2,10/01/2020,Left Message,Undecided
4165,42091,11,09/28/2020,Answered,Refused
4166,120640,2,10/01/2020,Left Message,Undecided
4167,85718,8,09/30/2020,Answered,No
4168,26647,1,10/01/2020,Wrong Number,Undecided
4169,27314,1,10/02/2020,Wrong Number,Undecided
4170,73550,11,09/29/2020,Left Message,Undecided
4171,65291,9,09/29/2020,Answered,Refused
4172,139955,15,10/01/2020,Left Message,Undecided
4173,7561,1,09/28/2020,Left Message,Undecided
4174,73076,11,09/29/2020,Left Message,Undecided
4175,134659,11,10/01/2020,Bad Number,Undecided
4176,156463,6,10/02/2020,Answered,Refused
4177,16415,1,09/30/2020,Wrong Number,Undecided
4178,69213,11,09/29/2020,Left Message,Undecided
4179,23226,1,10/01/2020,Wrong Number,Undecided
4180,125690,2,10/01/2020,Left Message,Undecided
4181,58268,8,09/29/2020,Left Message,Undecided
4182,146425,3,10/02/2020,Left Message,Undecided
4183,134425,11,10/01/2020,Left Message,Undecided
4184,136875,12,10/01/2020,Answered,Yes
4185,131965,10,10/01/2020,Answered,Refused
4186,78764,13,09/29/2020,Answered,Yes
4187,51520,13,09/28/2020,Left Message,Undecided
4188,106933,14,09/30/2020,Left Message,Undecided
4189,16330,1,09/30/2020,Wrong Number,Undecided
4190,100682,12,09/30/2020,Left Message,Undecided
4191,4325,1,09/28/2020,Left Message,Undecided
4192,134780,11,10/01/2020,Bad Number,Undecided
4193,5086,1,09/28/2020,Wrong Number,Undecided
4194,125669,2,10/01/2020,Left Message,Undecided
4195,74462,12,09/29/2020,Left Message,Undecided
4196,58603,8,09/29/2020,Left Message,Undecided
4197,30795,8,09/28/2020,Left Message,Undecided
4198,22275,1,10/01/2020,Wrong Number,Undecided
4199,51875,14,09/28/2020,Answered,Refused
4200,133452,11,10/01/2020,Answered,Undecided
4201,50626,13,09/28/2020,Left Message,Undecided
4202,163267,8,10/02/2020,Left Message,Undecided
4203,87178,8,09/30/2020,Left Message,Undecided
4204,145036,3,10/02/2020,Left Message,Undecided
4205,121367,2,10/01/2020,Left Message,Undecided
4206,52639,14,09/28/2020,Left Message,Undecided
4207,156408,6,10/02/2020,Left Message,Undecided
4208,59658,8,09/29/2020,Left Message,Undecided
4209,46339,12,09/28/2020,Bad Number,Undecided
4210,18997,1,09/30/2020,Wrong Number,Undecided
4211,86620,8,09/30/2020,Left Message,Undecided
4212,60502,8,09/29/2020,Left Message,Undecided
4213,153353,6,10/02/2020,Left Message,Undecided
4214,123741,2,10/01/2020,Left Message,Undecided
4215,78542,13,09/29/2020,Left Message,Undecided
4216,125324,2,10/01/2020,Left Message,Undecided
4217,10038,1,09/29/2020,Wrong Number,Undecided
4218,85529,8,09/30/2020,Answered,Undecided
4219,33624,9,09/28/2020,Answered,Undecided
4220,7691,1,09/28/2020,Wrong Number,Undecided
4221,151010,6,10/02/2020,Left Message,Undecided
4222,129521,8,10/01/2020,Left Message,Undecided
4223,863,1,09/28/2020,Wrong Number,Undecided
4224,30115,8,09/28/2020,Answered,Refused
4225,58805,8,09/29/2020,Answered,Refused
4226,59098,8,09/29/2020,Left Message,Undecided
4227,109986,15,09/30/2020,Left Message,Undecided
4228,139078,14,10/01/2020,Left Message,Undecided
4229,7609,1,09/28/2020,Left Message,Undecided
4230,141180,2,10/02/2020,Bad Number,Undecided
4231,8267,1,09/28/2020,Left Message,Undecided
4232,103410,13,09/30/2020,Left Message,Undecided
4233,43041,12,09/28/2020,Left Message,Undecided
4234,137289,12,10/01/2020,Left Message,Undecided
4235,152505,6,10/02/2020,Left Message,Undecided
4236,28646,8,09/28/2020,Left Message,Undecided
4237,70703,11,09/29/2020,Bad Number,Undecided
4238,163842,8,10/02/2020,Answered,Refused
4239,144964,3,10/02/2020,Answered,Yes
4240,66106,10,09/29/2020,Left Message,Undecided
4241,102839,13,09/30/2020,Left Message,Undecided
4242,90620,10,09/30/2020,Left Message,Undecided
4243,90827,10,09/30/2020,Answered,Refused
4244,136958,12,10/01/2020,Bad Number,Undecided
4245,3438,1,09/28/2020,Wrong Number,Undecided
4246,159538,7,10/02/2020,Bad Number,Undecided
4247,83967,15,09/29/2020,Left Message,Undecided
4248,147292,4,10/02/2020,Left Message,Undecided
4249,162228,7,10/02/2020,Bad Number,Undecided
4250,82525,14,09/29/2020,Bad Number,Undecided
4251,77995,12,09/29/2020,Left Message,Undecided
4252,133984,11,10/01/2020,Left Message,Undecided
4253,4870,1,09/28/2020,Wrong Number,Undecided
4254,134314,11,10/01/2020,Answered,Undecided
4255,62625,8,09/29/2020,Left Message,Undecided
4256,29275,8,09/28/2020,Answered,Refused
4257,54801,15,09/28/2020,Left Message,Undecided
4258,45523,12,09/28/2020,Left Message,Undecided
4259,124678,2,10/01/2020,Left Message,Undecided
4260,22571,1,10/01/2020,Wrong Number,Undecided
4261,120201,2,10/01/2020,Left Message,Undecided
4262,31959,9,09/28/2020,Left Message,Undecided
4263,61047,8,09/29/2020,Left Message,Undecided
4264,83541,15,09/29/2020,Bad Number,Undecided
4265,116686,2,10/01/2020,Left Message,Undecided
4266,8597,1,09/28/2020,Left Message,Undecided
4267,16890,1,09/30/2020,Wrong Number,Undecided
4268,73230,11,09/29/2020,Answered,Refused
4269,46327,12,09/28/2020,Left Message,Undecided
4270,84842,15,09/29/2020,Left Message,Undecided
4271,76840,12,09/29/2020,Bad Number,Undecided
4272,41631,11,09/28/2020,Answered,No
4273,446,1,09/28/2020,Wrong Number,Undecided
4274,93121,11,09/30/2020,Answered,Refused
4275,18463,1,09/30/2020,Wrong Number,Undecided
4276,97635,12,09/30/2020,Left Message,Undecided
4277,28347,8,09/28/2020,Left Message,Undecided
4278,64653,9,09/29/2020,Answered,Undecided
4279,127048,2,10/01/2020,Left Message,Undecided
4280,22040,1,10/01/2020,Wrong Number,Undecided
4281,132897,11,10/01/2020,Left Message,Undecided
4282,48488,12,09/28/2020,Left Message,Undecided
4283,32461,9,09/28/2020,Left Message,Undecided
4284,37106,10,09/28/2020,Left Message,Undecided
4285,121,1,09/28/2020,Left Message,Undecided
4286,21275,1,09/30/2020,Wrong Number,Undecided
4287,6938,1,09/28/2020,Wrong Number,Undecided
4288,50530,13,09/28/2020,Bad Number,Undecided
4289,145961,3,10/02/2020,Left Message,Undecided
4290,94214,11,09/30/2020,Left Message,Undecided
4291,108655,15,09/30/2020,Left Message,Undecided
4292,87711,8,09/30/2020,Answered,No
4293,41106,11,09/28/2020,Bad Number,Undecided
4294,26222,1,10/01/2020,Wrong Number,Undecided
4295,119199,2,10/01/2020,Left Message,Undecided
4296,76543,12,09/29/2020,Bad Number,Undecided
4297,138258,13,10/01/2020,Bad Number,Undecided
4298,59511,8,09/29/2020,Bad Number,Undecided
4299,52207,14,09/28/2020,Left Message,Undecided
4300,17104,1,09/30/2020,Wrong Number,Undecided
4301,89891,9,09/30/2020,Left Message,Undecided
4302,24810,1,10/01/2020,Wrong Number,Undecided
4303,55910,15,09/28/2020,Left Message,Undecided
4304,70514,11,09/29/2020,Left Message,Undecided
4305,116627,2,10/01/2020,Left Message,Undecided
4306,10046,1,09/29/2020,Wrong Number,Undecided
4307,76824,12,09/29/2020,Left Message,Undecided
4308,78001,12,09/29/2020,Bad Number,Undecided
4309,70820,11,09/29/2020,Left Message,Undecided
4310,126596,2,10/01/2020,Left Message,Undecided
4311,12412,1,09/29/2020,Wrong Number,Undecided
4312,48396,12,09/28/2020,Left Message,Undecided
4313,165166,8,10/02/2020,Left Message,Undecided
4314,142705,3,10/02/2020,Left Message,Undecided
4315,54094,14,09/28/2020,Left Message,Undecided
4316,91032,10,09/30/2020,Bad Number,Undecided
4317,66517,10,09/29/2020,Left Message,Undecided
4318,89374,9,09/30/2020,Bad Number,Undecided
4319,107342,14,09/30/2020,Left Message,Undecided
4320,125096,2,10/01/2020,Left Message,Undecided
4321,23581,1,10/01/2020,Wrong Number,Undecided
4322,127948,2,10/01/2020,Left Message,Undecided
4323,20655,1,09/30/2020,Wrong Number,Undecided
4324,5807,1,09/28/2020,Wrong Number,Undecided
4325,136443,12,10/01/2020,Bad Number,Undecided
4326,40792,11,09/28/2020,Left Message,Undecided
4327,144793,3,10/02/2020,Left Message,Undecided
4328,101838,12,09/30/2020,Left Message,Undecided
4329,44047,12,09/28/2020,Left Message,Undecided
4330,92436,11,09/30/2020,Left Message,Undecided
4331,14418,1,09/29/2020,Left Message,Undecided
4332,65778,9,09/29/2020,Left Message,Undecided
4333,118804,2,10/01/2020,Left Message,Undecided
4334,43933,12,09/28/2020,Left Message,Undecided
4335,100436,12,09/30/2020,Left Message,Undecided
4336,79273,13,09/29/2020,Left Message,Undecided
4337,29542,8,09/28/2020,Left Message,Undecided
4338,93801,11,09/30/2020,Bad Number,Undecided
4339,61861,8,09/29/2020,Left Message,Undecided
4340,5278,1,09/28/2020,Left Message,Undecided
4341,7887,1,09/28/2020,Left Message,Undecided
4342,114759,1,10/01/2020,Answered,Refused
4343,58633,8,09/29/2020,Left Message,Undecided
4344,88370,9,09/30/2020,Answered,Yes
4345,76599,12,09/29/2020,Left Message,Undecided
4346,33765,9,09/28/2020,Bad Number,Undecided
4347,84492,15,09/29/2020,Bad Number,Undecided
4348,34636,9,09/28/2020,Left Message,Undecided
4349,113364,1,10/01/2020,Answered,Yes
4350,19556,1,09/30/2020,Left Message,Undecided
4351,117885,2,10/01/2020,Left Message,Undecided
4352,52490,14,09/28/2020,Answered,Refused
4353,39053,11,09/28/2020,Left Message,Undecided
4354,51755,13,09/28/2020,Answered,Yes
4355,151755,6,10/02/2020,Left Message,Undecided
4356,133687,11,10/01/2020,Left Message,Undecided
4357,54061,14,09/28/2020,Bad Number,Undecided
4358,98143,12,09/30/2020,Left Message,Undecided
4359,33649,9,09/28/2020,Bad Number,Undecided
4360,161452,7,10/02/2020,Left Message,Undecided
4361,23319,1,10/01/2020,Wrong Number,Undecided
4362,149820,6,10/02/2020,Left Message,Undecided
4363,119691,2,10/01/2020,Left Message,Undecided
4364,139850,15,10/01/2020,Left Message,Undecided
4365,24372,1,10/01/2020,Wrong Number,Undecided
4366,160405,7,10/02/2020,Bad Number,Undecided
4367,43851,12,09/28/2020,Left Message,Undecided
4368,82890,15,09/29/2020,Left Message,Undecided
4369,8205,1,09/28/2020,Left Message,Undecided
4370,28759,8,09/28/2020,Bad Number,Undecided
4371,95274,11,09/30/2020,Left Message,Undecided
4372,98999,12,09/30/2020,Left Message,Undecided
4373,131128,9,10/01/2020,Bad Number,Undecided
4374,149815,6,10/02/2020,Left Message,Undecided
4375,124603,2,10/01/2020,Left Message,Undecided
4376,18245,1,09/30/2020,Wrong Number,Undecided
4377,73377,11,09/29/2020,Bad Number,Undecided
4378,150606,6,10/02/2020,Answered,Refused
4379,45972,12,09/28/2020,Left Message,Undecided
4380,29229,8,09/28/2020,Answered,Refused
4381,150444,6,10/02/2020,Answered,Yes
4382,128350,2,10/01/2020,Left Message,Undecided
4383,60894,8,09/29/2020,Left Message,Undecided
4384,90186,10,09/30/2020,Left Message,Undecided
4385,70372,11,09/29/2020,Left Message,Undecided
4386,126438,2,10/01/2020,Left Message,Undecided
4387,39828,11,09/28/2020,Left Message,Undecided
4388,17555,1,09/30/2020,Wrong Number,Undecided
4389,164403,8,10/02/2020,Left Message,Undecided
4390,125844,2,10/01/2020,Left Message,Undecided
4391,7897,1,09/28/2020,Left Message,Undecided
4392,57568,15,09/28/2020,Bad Number,Undecided
4393,83036,15,09/29/2020,Left Message,Undecided
4394,49240,13,09/28/2020,Bad Number,Undecided
4395,7411,1,09/28/2020,Wrong Number,Undecided
4396,155495,6,10/02/2020,Bad Number,Undecided
4397,148417,5,10/02/2020,Left Message,Undecided
4398,127509,2,10/01/2020,Left Message,Undecided
4399,150117,6,10/02/2020,Left Message,Undecided
4400,164584,8,10/02/2020,Answered,Yes
4401,133919,11,10/01/2020,Left Message,Undecided
4402,93151,11,09/30/2020,Left Message,Undecided
4403,39154,11,09/28/2020,Left Message,Undecided
4404,126078,2,10/01/2020,Left Message,Undecided
4405,85181,15,09/29/2020,Left Message,Undecided
4406,80118,13,09/29/2020,Bad Number,Undecided
4407,131922,10,10/01/2020,Bad Number,Undecided
4408,130014,8,10/01/2020,Left Message,Undecided
4409,32217,9,09/28/2020,Bad Number,Undecided
4410,12291,1,09/29/2020,Wrong Number,Undecided
4411,14065,1,09/29/2020,Left Message,Undecided
4412,23640,1,10/01/2020,Wrong Number,Undecided
4413,7728,1,09/28/2020,Left Message,Undecided
4414,122767,2,10/01/2020,Left Message,Undecided
4415,55054,15,09/28/2020,Bad Number,Undecided
4416,5545,1,09/28/2020,Wrong Number,Undecided
4417,8496,1,09/28/2020,Left Message,Undecided
4418,79853,13,09/29/2020,Bad Number,Undecided
4419,58746,8,09/29/2020,Left Message,Undecided
4420,86472,8,09/30/2020,Answered,No
4421,72095,11,09/29/2020,Left Message,Undecided
4422,34485,9,09/28/2020,Answered,Yes
4423,139713,15,10/01/2020,Bad Number,Undecided
4424,110854,15,09/30/2020,Left Message,Undecided
4425,157952,7,10/02/2020,Left Message,Undecided
4426,128585,8,10/01/2020,Left Message,Undecided
4427,79758,13,09/29/2020,Bad Number,Undecided
4428,125167,2,10/01/2020,Left Message,Undecided
4429,47873,12,09/28/2020,Left Message,Undecided
4430,23151,1,10/01/2020,Wrong Number,Undecided
4431,77207,12,09/29/2020,Bad Number,Undecided
4432,93443,11,09/30/2020,Left Message,Undecided
4433,39331,11,09/28/2020,Left Message,Undecided
4434,95619,11,09/30/2020,Answered,Refused
4435,119667,2,10/01/2020,Left Message,Undecided
4436,1589,1,09/28/2020,Wrong Number,Undecided
4437,7088,1,09/28/2020,Left Message,Undecided
4438,50393,13,09/28/2020,Left Message,Undecided
4439,105365,13,09/30/2020,Left Message,Undecided
4440,159777,7,10/02/2020,Left Message,Undecided
4441,86814,8,09/30/2020,Left Message,Undecided
4442,2720,1,09/28/2020,Left Message,Undecided
4443,132116,10,10/01/2020,Left Message,Undecided
4444,126096,2,10/01/2020,Left Message,Undecided
4445,79186,13,09/29/2020,Left Message,Undecided
4446,50141,13,09/28/2020,Left Message,Undecided
4447,19699,1,09/30/2020,Left Message,Undecided
4448,100860,12,09/30/2020,Left Message,Undecided
4449,141040,2,10/02/2020,Left Message,Undecided
4450,66160,10,09/29/2020,Left Message,Undecided
4451,148169,5,10/02/2020,Left Message,Undecided
4452,137625,13,10/01/2020,Bad Number,Undecided
4453,21300,1,09/30/2020,Wrong Number,Undecided
4454,103164,13,09/30/2020,Answered,Yes
4455,105863,14,09/30/2020,Answered,Yes
4456,32527,9,09/28/2020,Left Message,Undecided
4457,109707,15,09/30/2020,Bad Number,Undecided
4458,58044,8,09/29/2020,Left Message,Undecided
4459,63154,9,09/29/2020,Left Message,Undecided
4460,126436,2,10/01/2020,Left Message,Undecided
4461,96697,11,09/30/2020,Left Message,Undecided
4462,32800,9,09/28/2020,Left Message,Undecided
4463,41136,11,09/28/2020,Bad Number,Undecided
4464,132438,10,10/01/2020,Bad Number,Undecided
4465,109599,15,09/30/2020,Answered,Refused
4466,103416,13,09/30/2020,Left Message,Undecided
4467,154491,6,10/02/2020,Bad Number,Undecided
4468,36733,10,09/28/2020,Left Message,Undecided
4469,143379,3,10/02/2020,Left Message,Undecided
4470,162067,7,10/02/2020,Answered,Refused
4471,155287,6,10/02/2020,Left Message,Undecided
4472,12910,1,09/29/2020,Wrong Number,Undecided
4473,161793,7,10/02/2020,Left Message,Undecided
4474,104641,13,09/30/2020,Answered,No
4475,49529,13,09/28/2020,Answered,Refused
4476,157634,7,10/02/2020,Answered,Refused
4477,162293,7,10/02/2020,Bad Number,Undecided
4478,134786,11,10/01/2020,Left Message,Undecided
4479,55128,15,09/28/2020,Left Message,Undecided
4480,52005,14,09/28/2020,Left Message,Undecided
4481,100961,12,09/30/2020,Answered,Refused
4482,16411,1,09/30/2020,Wrong Number,Undecided
4483,99068,12,09/30/2020,Bad Number,Undecided
4484,29556,8,09/28/2020,Left Message,Undecided
4485,132466,10,10/01/2020,Left Message,Undecided
4486,114467,1,10/01/2020,Answered,No
4487,25780,1,10/01/2020,Left Message,Undecided
4488,57796,15,09/28/2020,Bad Number,Undecided
4489,18502,1,09/30/2020,Wrong Number,Undecided
4490,61458,8,09/29/2020,Left Message,Undecided
4491,19426,1,09/30/2020,Left Message,Undecided
4492,157867,7,10/02/2020,Left Message,Undecided
4493,123247,2,10/01/2020,Left Message,Undecided
4494,49418,13,09/28/2020,Answered,Yes
4495,114324,1,10/01/2020,Answered,Refused
4496,45220,12,09/28/2020,Left Message,Undecided
4497,155571,6,10/02/2020,Left Message,Undecided
4498,56690,15,09/28/2020,Bad Number,Undecided
4499,34994,10,09/28/2020,Bad Number,Undecided
4500,93126,11,09/30/2020,Left Message,Undecided
4501,68617,10,09/29/2020,Left Message,Undecided
4502,36533,10,09/28/2020,Bad Number,Undecided
4503,59766,8,09/29/2020,Left Message,Undecided
4504,148641,6,10/02/2020,Left Message,Undecided
4505,139529,15,10/01/2020,Bad Number,Undecided
4506,134931,11,10/01/2020,Answered,Refused
